CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Cluster,Segment
15203.0,3.258096538021482,1.9459101490553132,7.511415293040546,4,5,4,454,2,Occasional
15204.0,5.877735781779639,0.6931471805599453,5.760729755097951,1,1,2,112,3,At-Risk
15205.0,4.442651256490317,1.0986122886681098,6.483474256616332,2,3,3,233,3,At-Risk
15206.0,2.302585092994046,1.6094379124341003,6.043345168984971,5,4,2,542,0,High-Value
15208.0,0.0,1.791759469228055,6.769779740037806,5,4,3,543,1,Regular
15210.0,5.41610040220442,0.6931471805599453,5.805676990670853,1,1,2,112,3,At-Risk
15211.0,4.0943445622221,1.0986122886681098,6.797281713937488,3,3,3,333,2,Occasional
15212.0,5.484796933490655,0.6931471805599453,4.632785353021065,1,1,1,111,3,At-Risk
15213.0,5.765191102784844,1.0986122886681098,5.797121015086702,1,3,2,132,3,At-Risk
15214.0,0.6931471805599453,2.1972245773362196,7.416041681653177,5,5,4,554,1,Regular
15215.0,3.8501476017100584,1.3862943611198906,6.601148593666668,3,3,3,333,2,Occasional
15216.0,4.477336814478207,0.6931471805599453,4.580877493419047,2,1,1,211,3,At-Risk
15218.0,2.3978952727983707,2.4849066497880004,8.658326367134135,5,5,5,555,1,Regular
15219.0,5.170483995038151,0.6931471805599453,5.7260330835910205,2,1,2,212,3,At-Risk
15220.0,3.9512437185814275,1.9459101490553132,7.484346171123521,3,5,4,354,2,Occasional
15221.0,5.902633333401366,0.6931471805599453,6.002033498457216,1,1,2,112,3,At-Risk
15222.0,5.765191102784844,0.6931471805599453,6.373319789577012,1,1,3,113,3,At-Risk
15223.0,5.420534999272286,1.0986122886681098,6.629032947901828,1,3,3,133,3,At-Risk
15224.0,5.8805329864007,1.0986122886681098,5.777899970574095,1,3,2,132,3,At-Risk
15225.0,5.455321115357702,0.6931471805599453,6.01713229385656,1,1,2,112,3,At-Risk
15226.0,5.739792912179234,0.6931471805599453,5.04606678592752,1,1,1,111,3,At-Risk
15227.0,3.6109179126442243,1.791759469228055,7.106933952842515,3,4,4,344,2,Occasional
15228.0,4.189654742026425,1.6094379124341003,8.127909455886419,3,4,5,345,2,Occasional
15230.0,5.476463551931511,1.0986122886681098,6.065179584930263,1,3,2,132,3,At-Risk
15232.0,4.727387818712341,1.0986122886681098,6.418462810428566,2,3,3,233,3,At-Risk
15234.0,5.6240175061873385,0.6931471805599453,5.288267030694535,1,1,1,111,3,At-Risk
15235.0,5.384495062789089,2.5649493574615367,7.718023053610256,1,5,5,155,2,Occasional
15236.0,5.700443573390687,0.6931471805599453,5.7747068129929,1,1,2,112,3,At-Risk
15237.0,0.6931471805599453,1.6094379124341003,7.253696825551129,5,4,4,544,1,Regular
15238.0,3.367295829986474,1.3862943611198906,6.978204422922778,4,3,4,434,2,Occasional
15239.0,2.302585092994046,1.0986122886681098,6.661330306378558,5,3,3,533,0,High-Value
15240.0,3.8066624897703196,1.791759469228055,7.442826586212262,3,4,4,344,2,Occasional
15241.0,4.204692619390966,2.1972245773362196,7.471613483699497,3,5,4,354,2,Occasional
15243.0,4.30406509320417,0.6931471805599453,5.7610445868229965,2,1,2,212,3,At-Risk
15244.0,4.174387269895637,1.0986122886681098,6.449790886414747,3,3,3,333,2,Occasional
15245.0,4.897839799950911,1.3862943611198906,7.83075942537543,2,3,5,235,2,Occasional
15246.0,5.472270673671475,1.0986122886681098,6.244458120391077,1,3,3,133,3,At-Risk
15247.0,4.804021044733257,0.6931471805599453,5.877735781779639,2,1,2,212,3,At-Risk
15249.0,3.4657359027997265,2.6390573296152584,8.808288432375653,4,5,5,455,1,Regular
15251.0,2.1972245773362196,2.4849066497880004,9.257795359479534,5,5,5,555,1,Regular
15252.0,3.58351893845611,1.0986122886681098,6.60905270324689,3,3,3,333,0,High-Value
15253.0,2.772588722239781,1.791759469228055,6.823503726534546,4,4,3,443,2,Occasional
15254.0,4.844187086458591,0.6931471805599453,5.708305563383786,2,1,2,212,3,At-Risk
15255.0,4.204692619390966,0.6931471805599453,6.793297957004312,3,1,3,313,3,At-Risk
15256.0,5.003946305945459,0.6931471805599453,4.599655005299981,2,1,1,211,3,At-Risk
15257.0,5.645446897643238,0.6931471805599453,5.762522969678801,1,1,2,112,3,At-Risk
15258.0,5.1298987149230735,1.0986122886681098,6.4364067457583465,2,3,3,233,3,At-Risk
15260.0,4.605170185988092,2.0794415416798357,7.502059546979103,2,5,4,254,2,Occasional
15261.0,4.90527477843843,0.6931471805599453,5.544474072171247,2,1,2,212,3,At-Risk
15262.0,5.780743515792329,0.6931471805599453,5.19267903452504,1,1,1,111,3,At-Risk
15263.0,4.672828834461906,0.6931471805599453,5.059488948313644,2,1,1,211,3,At-Risk
15264.0,4.1588830833596715,0.6931471805599453,5.978227320325962,3,1,2,312,3,At-Risk
15265.0,5.017279836814924,1.0986122886681098,7.317955823857119,2,3,4,234,2,Occasional
15266.0,5.823045895483019,0.6931471805599453,4.789988622980633,1,1,1,111,3,At-Risk
15267.0,3.091042453358316,1.791759469228055,7.449125626576209,4,4,4,444,2,Occasional
15269.0,3.1780538303479458,0.6931471805599453,6.0156692358048,4,1,2,412,0,High-Value
15270.0,2.772588722239781,2.0794415416798357,7.775061627827598,4,5,5,455,1,Regular
15271.0,1.9459101490553132,2.772588722239781,7.82177944413352,5,5,5,555,1,Regular
15272.0,4.04305126783455,1.0986122886681098,6.58332623116324,3,3,3,333,2,Occasional
15274.0,1.3862943611198906,1.0986122886681098,6.5758705038506235,5,3,3,533,0,High-Value
15275.0,3.6375861597263857,0.6931471805599453,6.4234742104382585,3,1,3,313,0,High-Value
15276.0,4.189654742026425,0.6931471805599453,4.864684238611951,3,1,1,311,3,At-Risk
15277.0,3.8501476017100584,0.6931471805599453,5.548686904115838,3,1,2,312,3,At-Risk
15279.0,5.872117789475416,0.6931471805599453,5.675074310519458,1,1,2,112,3,At-Risk
15280.0,5.147494476813453,0.6931471805599453,4.737250526345299,2,1,1,211,3,At-Risk
15281.0,4.07753744390572,2.302585092994046,7.754974564853873,3,5,5,355,2,Occasional
15286.0,3.912023005428146,0.6931471805599453,5.4870764910004155,3,1,1,311,3,At-Risk
15287.0,3.091042453358316,1.0986122886681098,6.189679958097341,4,3,2,432,0,High-Value
15288.0,3.7612001156935624,1.791759469228055,7.743928633728395,3,4,5,345,2,Occasional
15289.0,3.367295829986474,1.3862943611198906,6.846709318414996,4,3,4,434,2,Occasional
15290.0,1.6094379124341003,2.9444389791664403,8.98019989919854,5,5,5,555,1,Regular
15291.0,3.258096538021482,2.772588722239781,8.448764446494256,4,5,5,455,1,Regular
15292.0,5.303304908059076,0.6931471805599453,5.189562206710999,1,1,1,111,3,At-Risk
15296.0,3.9318256327243257,1.9459101490553132,8.208998159442066,3,5,5,355,2,Occasional
15297.0,2.302585092994046,1.3862943611198906,6.466051407286527,5,3,3,533,0,High-Value
15298.0,0.6931471805599453,2.5649493574615367,8.476558679320053,5,5,5,555,1,Regular
15299.0,4.204692619390966,2.0794415416798357,8.413611093435822,3,5,5,355,2,Occasional
15300.0,4.1588830833596715,0.6931471805599453,6.2094749463104435,3,1,3,313,3,At-Risk
15301.0,3.9318256327243257,2.5649493574615367,8.527331623389161,3,5,5,355,1,Regular
15303.0,5.66988092298052,0.6931471805599453,6.354404822801145,1,1,3,113,3,At-Risk
15304.0,4.110873864173311,2.1972245773362196,6.544487219573761,3,5,3,353,2,Occasional
15306.0,4.1588830833596715,1.3862943611198906,7.069321254563527,3,3,4,334,2,Occasional
15307.0,4.564348191467836,0.6931471805599453,5.329331420077207,2,1,1,211,3,At-Risk
15308.0,5.6131281063880705,0.6931471805599453,5.741303025403381,1,1,2,112,3,At-Risk
15311.0,0.0,4.5217885770490405,11.012606947722134,5,5,5,555,1,Regular
15312.0,4.31748811353631,1.6094379124341003,6.830712234483825,2,4,3,243,2,Occasional
15313.0,4.700480365792417,0.6931471805599453,3.970291913552122,2,1,1,211,3,At-Risk
15314.0,5.293304824724492,0.6931471805599453,5.795966561197395,1,1,2,112,3,At-Risk
15315.0,4.1588830833596715,1.0986122886681098,6.348264483234865,3,3,3,333,3,At-Risk
15316.0,5.7899601708972535,0.6931471805599453,5.111987788356544,1,1,1,111,3,At-Risk
15318.0,1.3862943611198906,0.6931471805599453,5.748182061952885,5,1,2,512,0,High-Value
15319.0,5.648974238161206,0.6931471805599453,5.32544603393629,1,1,1,111,3,At-Risk
15320.0,3.784189633918261,0.6931471805599453,5.591471937527057,3,1,2,312,3,At-Risk
15321.0,4.2626798770413155,1.3862943611198906,7.919105250086756,3,3,5,335,2,Occasional
15322.0,4.454347296253507,0.6931471805599453,6.523092298503236,2,1,3,213,3,At-Risk
15325.0,4.6443908991413725,0.6931471805599453,5.092153835268511,2,1,1,211,3,At-Risk
15326.0,5.811140992976701,0.6931471805599453,5.74527624348556,1,1,2,112,3,At-Risk
15327.0,3.970291913552122,0.6931471805599453,5.345916345347316,3,1,1,311,3,At-Risk
15329.0,3.6635616461296463,1.3862943611198906,6.957211887694729,3,3,4,334,2,Occasional
15330.0,3.4657359027997265,1.0986122886681098,6.573624299478299,4,3,3,433,0,High-Value
15332.0,5.902633333401366,1.6094379124341003,7.415813075846797,1,4,4,144,2,Occasional
15333.0,5.337538079701318,0.6931471805599453,6.936886805488385,1,1,4,114,3,At-Risk
15334.0,5.056245805348308,1.3862943611198906,5.863119681170759,2,3,2,232,3,At-Risk
15335.0,3.9889840465642745,0.6931471805599453,5.142949279314339,3,1,1,311,3,At-Risk
15339.0,4.189654742026425,1.0986122886681098,6.354491772518179,3,3,3,333,3,At-Risk
15341.0,4.394449154672439,0.6931471805599453,7.611604982675218,2,1,4,214,2,Occasional
15342.0,4.867534450455582,0.6931471805599453,6.0090342912180414,2,1,2,212,3,At-Risk
15343.0,4.465908118654584,0.6931471805599453,5.901266279189834,2,1,2,212,3,At-Risk
15344.0,0.0,1.3862943611198906,6.3367195308171205,5,3,3,533,0,High-Value
15345.0,3.828641396489095,0.6931471805599453,5.9777205293157225,3,1,2,312,3,At-Risk
15346.0,5.808142489980444,0.6931471805599453,5.5350481913707625,1,1,2,112,3,At-Risk
15347.0,5.902633333401366,0.6931471805599453,5.311233591814583,1,1,1,111,3,At-Risk
15348.0,4.276666119016055,0.6931471805599453,5.069155742908264,3,1,1,311,3,At-Risk
15349.0,5.062595033026967,1.0986122886681098,6.141843838467353,2,3,2,232,3,At-Risk
15350.0,5.921578419643816,0.6931471805599453,4.759177998467439,1,1,1,111,3,At-Risk
15351.0,2.4849066497880004,2.0794415416798357,7.568203632578843,5,5,4,554,1,Regular
15353.0,5.541263545158426,1.0986122886681098,6.647844003475713,1,3,3,133,3,At-Risk
15355.0,3.367295829986474,1.0986122886681098,5.627800953633573,4,3,2,432,0,High-Value
15356.0,3.4339872044851463,2.3978952727983707,7.908030478039789,4,5,5,455,1,Regular
15358.0,1.6094379124341003,3.1354942159291497,9.029801225744318,5,5,5,555,1,Regular
15360.0,3.6888794541139363,0.6931471805599453,6.061293735451147,3,1,2,312,0,High-Value
15361.0,5.8916442118257715,0.6931471805599453,6.040064216944044,1,1,2,112,3,At-Risk
15363.0,5.921578419643816,0.6931471805599453,5.7899601708972535,1,1,2,112,3,At-Risk
15364.0,4.564348191467836,1.0986122886681098,6.818038427312331,2,3,3,233,2,Occasional
15365.0,3.258096538021482,2.0794415416798357,7.74730318590928,4,5,5,455,2,Occasional
15366.0,4.31748811353631,1.0986122886681098,6.40276261040859,2,3,3,233,3,At-Risk
15367.0,4.04305126783455,1.6094379124341003,7.538276774433291,3,4,4,344,2,Occasional
15368.0,3.044522437723423,0.6931471805599453,6.104659294874325,4,1,2,412,0,High-Value
15370.0,3.713572066704308,2.0794415416798357,7.77781357291459,3,5,5,355,2,Occasional
15372.0,4.919980925828125,0.6931471805599453,7.605093664160551,2,1,4,214,2,Occasional
15373.0,2.0794415416798357,2.5649493574615367,7.79024514376692,5,5,5,555,1,Regular
15374.0,4.859812404361672,0.6931471805599453,5.1298987149230735,2,1,1,211,3,At-Risk
15376.0,3.6888794541139363,1.3862943611198906,7.108702299899257,3,3,4,334,2,Occasional
15379.0,5.1298987149230735,2.0794415416798357,8.217246886437776,2,5,5,255,2,Occasional
15380.0,2.1972245773362196,1.791759469228055,7.433229092253918,5,4,4,544,1,Regular
15381.0,5.365976015021851,1.0986122886681098,6.393339886365589,1,3,3,133,3,At-Risk
15382.0,2.70805020110221,1.9459101490553132,8.692273594221074,4,5,5,455,1,Regular
15384.0,5.135798437050262,1.0986122886681098,6.46678215711498,2,3,3,233,3,At-Risk
15385.0,3.6888794541139363,0.6931471805599453,5.761673953071979,3,1,2,312,3,At-Risk
15386.0,5.225746673713202,0.6931471805599453,5.979240132485259,1,1,2,112,3,At-Risk
15388.0,5.598421958998375,0.6931471805599453,4.952582362647639,1,1,1,111,3,At-Risk
15389.0,5.147494476813453,0.6931471805599453,6.2166061010848646,2,1,3,213,3,At-Risk
15392.0,1.6094379124341003,1.6094379124341003,7.337281906274171,5,4,4,544,0,High-Value
15393.0,2.772588722239781,1.0986122886681098,5.45043741460887,4,3,1,431,0,High-Value
15394.0,2.302585092994046,1.6094379124341003,7.6891605590501255,5,4,5,545,2,Occasional
15395.0,5.786897381366708,0.6931471805599453,4.6862892372728835,1,1,1,111,3,At-Risk
15396.0,4.727387818712341,0.6931471805599453,5.66704933159998,2,1,2,212,3,At-Risk
15397.0,5.66988092298052,0.6931471805599453,4.553876891600541,1,1,1,111,3,At-Risk
15398.0,2.772588722239781,1.0986122886681098,7.205286191988605,4,3,4,434,0,High-Value
15399.0,0.0,1.3862943611198906,6.705357537478585,5,3,3,533,0,High-Value
15400.0,4.5217885770490405,1.791759469228055,6.575354741730978,2,4,3,243,2,Occasional
15402.0,5.003946305945459,1.0986122886681098,6.4421738573469876,2,3,3,233,3,At-Risk
15405.0,5.241747015059643,0.6931471805599453,5.85821882796062,1,1,2,112,3,At-Risk
15406.0,3.4339872044851463,1.0986122886681098,6.237758058320892,4,3,3,433,0,High-Value
15407.0,3.5263605246161616,1.6094379124341003,6.954390742498122,3,4,4,344,2,Occasional
15408.0,5.575949103146316,0.6931471805599453,5.591658396851496,1,1,2,112,3,At-Risk
15410.0,4.430816798843313,2.1972245773362196,8.146662701187065,2,5,5,255,2,Occasional
15411.0,3.258096538021482,1.6094379124341003,7.207808018236269,4,4,4,444,2,Occasional
15412.0,5.14166355650266,0.6931471805599453,5.25504445431457,2,1,1,211,3,At-Risk
15414.0,2.302585092994046,1.3862943611198906,6.654023645899904,5,3,3,533,0,High-Value
15415.0,5.746203190540153,0.6931471805599453,6.329025476602274,1,1,3,113,3,At-Risk
15416.0,4.174387269895637,1.6094379124341003,8.290372889129587,3,4,5,345,2,Occasional
15417.0,4.442651256490317,0.6931471805599453,6.234018491942015,2,1,3,213,3,At-Risk
15419.0,3.2188758248682006,0.6931471805599453,4.918958505524352,4,1,1,411,0,High-Value
15421.0,4.07753744390572,1.6094379124341003,6.857892539809733,3,4,4,344,2,Occasional
15422.0,5.777652323222656,1.0986122886681098,4.592084946439436,1,3,1,131,3,At-Risk
15423.0,3.6375861597263857,0.6931471805599453,3.7954891891721947,3,1,1,311,3,At-Risk
15424.0,5.537334267018537,1.0986122886681098,5.951527577504281,1,3,2,132,3,At-Risk
15426.0,2.9444389791664403,1.791759469228055,7.247842402590825,4,4,4,444,2,Occasional
15427.0,3.4965075614664802,1.3862943611198906,7.266506066865208,4,3,4,434,2,Occasional
15428.0,2.70805020110221,0.6931471805599453,4.551558416539442,4,1,1,411,0,High-Value
15429.0,3.295836866004329,1.0986122886681098,5.987331015826375,4,3,2,432,0,High-Value
15432.0,3.1354942159291497,0.6931471805599453,5.148598518298095,4,1,1,411,0,High-Value
15433.0,5.365976015021851,1.0986122886681098,6.2809574789637255,1,3,3,133,3,At-Risk
15434.0,2.0794415416798357,1.791759469228055,6.94935776883665,5,4,4,544,0,High-Value
15435.0,3.091042453358316,0.6931471805599453,5.012566760946003,4,1,1,411,0,High-Value
15436.0,2.4849066497880004,1.3862943611198906,6.97424502025097,5,3,4,534,0,High-Value
15437.0,5.568344503761097,0.6931471805599453,5.304100611303764,1,1,1,111,3,At-Risk
15438.0,4.875197323201151,0.6931471805599453,5.059933265817542,2,1,1,211,3,At-Risk
15440.0,4.007333185232471,1.3862943611198906,5.952411819844281,3,3,2,332,2,Occasional
15442.0,5.517452896464707,0.6931471805599453,6.38856140554563,1,1,3,113,3,At-Risk
15443.0,0.6931471805599453,2.0794415416798357,8.075455101323259,5,5,5,555,1,Regular
15444.0,2.1972245773362196,1.0986122886681098,7.252911132207154,5,3,4,534,0,High-Value
15445.0,5.575949103146316,0.6931471805599453,4.740574822994295,1,1,1,111,3,At-Risk
15447.0,5.802118375377063,0.6931471805599453,5.050945157499754,1,1,1,111,3,At-Risk
15448.0,5.746203190540153,0.6931471805599453,6.2058498567482925,1,1,3,113,3,At-Risk
15449.0,3.258096538021482,1.3862943611198906,6.882970662159506,4,3,4,434,2,Occasional
15450.0,3.4011973816621555,0.6931471805599453,6.0657367914825695,4,1,2,412,0,High-Value
15452.0,3.4011973816621555,1.3862943611198906,6.27189539284557,4,3,3,433,0,High-Value
15453.0,0.6931471805599453,2.0794415416798357,7.224585875348061,5,5,4,554,1,Regular
15454.0,5.8916442118257715,0.6931471805599453,5.19351225218191,1,1,1,111,3,At-Risk
15456.0,5.645446897643238,1.3862943611198906,6.076701433954154,1,3,2,132,3,At-Risk
15457.0,5.568344503761097,0.6931471805599453,5.472564748074418,1,1,1,111,3,At-Risk
15458.0,3.2188758248682006,0.6931471805599453,5.091539169320091,4,1,1,411,0,High-Value
15460.0,5.869296913133774,0.6931471805599453,5.371846599836152,1,1,1,111,3,At-Risk
15462.0,4.543294782270004,1.3862943611198906,5.462135451777431,2,3,1,231,3,At-Risk
15463.0,3.367295829986474,0.6931471805599453,4.845288841508263,4,1,1,411,0,High-Value
15464.0,5.823045895483019,0.6931471805599453,6.952393980600518,1,1,4,114,3,At-Risk
15465.0,2.995732273553991,2.9444389791664403,8.903219925879805,4,5,5,455,1,Regular
15466.0,4.442651256490317,0.6931471805599453,5.815711371192059,2,1,2,212,3,At-Risk
15467.0,2.1972245773362196,1.3862943611198906,6.265073049828404,5,3,3,533,0,High-Value
15468.0,3.9318256327243257,1.0986122886681098,6.149557446167864,3,3,2,332,0,High-Value
15469.0,3.912023005428146,1.0986122886681098,6.290735458809743,3,3,3,333,0,High-Value
15471.0,0.6931471805599453,0.6931471805599453,6.121351807942404,5,1,2,512,0,High-Value
15472.0,4.727387818712341,0.6931471805599453,5.920398098674122,2,1,2,212,3,At-Risk
15473.0,2.6390573296152584,2.0794415416798357,7.479976991613202,4,5,4,454,1,Regular
15475.0,4.343805421853684,0.6931471805599453,6.120539147973894,2,1,2,212,3,At-Risk
15478.0,3.6888794541139363,1.0986122886681098,7.244884442636672,3,3,4,334,2,Occasional
15480.0,4.7535901911063645,0.6931471805599453,6.809591030194905,2,1,3,213,3,At-Risk
15482.0,2.772588722239781,2.5649493574615367,9.294751370911507,4,5,5,455,1,Regular
15483.0,5.081404364984463,1.6094379124341003,5.421684780498321,2,4,1,241,3,At-Risk
15484.0,0.0,1.6094379124341003,8.186300162033392,5,4,5,545,1,Regular
15485.0,3.4011973816621555,1.3862943611198906,7.849908670382019,4,3,5,435,2,Occasional
15488.0,4.532599493153256,0.6931471805599453,4.52526080275979,2,1,1,211,3,At-Risk
15489.0,3.1354942159291497,1.3862943611198906,7.034634595526282,4,3,4,434,2,Occasional
15491.0,4.553876891600541,1.9459101490553132,8.039508941575132,2,5,5,255,2,Occasional
15492.0,3.332204510175204,1.0986122886681098,6.492936561946857,4,3,3,433,0,High-Value
15493.0,3.4965075614664802,1.791759469228055,7.577843636590285,4,4,4,444,2,Occasional
15494.0,3.044522437723423,1.0986122886681098,7.155848970699195,4,3,4,434,0,High-Value
15497.0,2.8903717578961645,1.0986122886681098,7.141403462941432,4,3,4,434,0,High-Value
15498.0,1.0986122886681098,3.332204510175204,9.496826729846124,5,5,5,555,1,Regular
15500.0,2.0794415416798357,1.6094379124341003,7.032235836086242,5,4,4,544,0,High-Value
15502.0,2.772588722239781,2.5649493574615367,9.248207284539456,4,5,5,455,1,Regular
15503.0,5.8944028342648505,0.6931471805599453,4.956108708074887,1,1,1,111,3,At-Risk
15504.0,4.394449154672439,0.6931471805599453,3.985830932572866,2,1,1,211,3,At-Risk
15505.0,3.970291913552122,1.791759469228055,8.192005840278435,3,4,5,345,2,Occasional
15506.0,3.1354942159291497,1.3862943611198906,6.880466298744467,4,3,4,434,2,Occasional
15507.0,5.147494476813453,0.6931471805599453,6.167222946760261,2,1,2,212,3,At-Risk
15508.0,5.241747015059643,1.9459101490553132,6.909024473214282,1,5,4,154,2,Occasional
15510.0,5.802118375377063,0.6931471805599453,5.5254529391317835,1,1,2,112,3,At-Risk
15511.0,2.4849066497880004,1.791759469228055,6.804093319959892,5,4,3,543,2,Occasional
15512.0,5.049856007249537,1.0986122886681098,4.804021044733257,2,3,1,231,3,At-Risk
15513.0,3.4965075614664802,2.995732273553991,9.599623251229634,4,5,5,455,1,Regular
15514.0,2.4849066497880004,2.4849066497880004,8.3002106222155,5,5,5,555,1,Regular
15516.0,3.8066624897703196,1.3862943611198906,4.149936935645806,3,3,1,331,3,At-Risk
15517.0,5.4510384535657,0.6931471805599453,5.591098914544516,1,1,2,112,3,At-Risk
15518.0,4.1588830833596715,2.1972245773362196,7.561407708843943,3,5,4,354,2,Occasional
15520.0,0.6931471805599453,0.6931471805599453,5.842094090453713,5,1,2,512,0,High-Value
15521.0,3.6888794541139363,2.1972245773362196,8.006767487671574,3,5,5,355,2,Occasional
15522.0,3.4965075614664802,1.0986122886681098,5.988936353919148,4,3,2,432,0,High-Value
15523.0,4.430816798843313,0.6931471805599453,6.023471805742962,2,1,2,212,3,At-Risk
15524.0,3.2188758248682006,0.6931471805599453,6.089044875446846,4,1,2,412,0,High-Value
15525.0,0.6931471805599453,1.3862943611198906,6.600373773909423,5,3,3,533,0,High-Value
15526.0,3.4965075614664802,1.0986122886681098,5.006894974480533,4,3,1,431,0,High-Value
15527.0,2.9444389791664403,2.1972245773362196,7.7954531019895175,4,5,5,455,1,Regular
15528.0,5.537334267018537,0.6931471805599453,5.4395130632148145,1,1,1,111,3,At-Risk
15529.0,3.1354942159291497,2.4849066497880004,8.284907982184745,4,5,5,455,1,Regular
15530.0,3.091042453358316,1.6094379124341003,7.3120930852576205,4,4,4,444,2,Occasional
15531.0,2.0794415416798357,1.0986122886681098,7.587508155013856,5,3,4,534,0,High-Value
15532.0,3.2188758248682006,1.6094379124341003,7.356107447892678,4,4,4,444,2,Occasional
15533.0,2.9444389791664403,1.3862943611198906,6.695267255355902,4,3,3,433,0,High-Value
15535.0,5.153291594497779,1.6094379124341003,6.222377835686553,2,4,3,243,2,Occasional
15537.0,5.093750200806762,0.6931471805599453,4.717784330357226,2,1,1,211,3,At-Risk
15539.0,1.9459101490553132,0.6931471805599453,6.290568639224737,5,1,3,513,0,High-Value
15540.0,2.3978952727983707,0.6931471805599453,5.367376902479531,5,1,1,511,0,High-Value
15541.0,4.736198448394496,0.6931471805599453,4.455857782801083,2,1,1,211,3,At-Risk
15543.0,5.662960480135946,0.6931471805599453,4.858726543710496,1,1,1,111,3,At-Risk
15544.0,2.1972245773362196,2.302585092994046,8.174057603899483,5,5,5,555,1,Regular
15545.0,3.9889840465642745,1.0986122886681098,5.669777469353516,3,3,2,332,3,At-Risk
15547.0,1.9459101490553132,2.70805020110221,8.499355033286358,5,5,5,555,1,Regular
15549.0,4.343805421853684,1.3862943611198906,7.428012287090657,2,3,4,234,2,Occasional
15550.0,1.3862943611198906,1.6094379124341003,6.357200812987149,5,4,3,543,0,High-Value
15551.0,3.6109179126442243,0.6931471805599453,6.080070485442007,3,1,2,312,0,High-Value
15552.0,5.37989735354046,0.6931471805599453,4.512177319138927,1,1,1,111,3,At-Risk
15553.0,4.0943445622221,0.6931471805599453,6.06362240473809,3,1,2,312,3,At-Risk
15554.0,5.627621113690637,0.6931471805599453,5.38541207339897,1,1,1,111,3,At-Risk
15555.0,2.4849066497880004,2.833213344056216,8.475508324728846,5,5,5,555,1,Regular
15556.0,3.1780538303479458,0.6931471805599453,5.637535828837275,4,1,2,412,0,High-Value
15557.0,3.367295829986474,0.6931471805599453,6.152541187005974,4,1,2,412,0,High-Value
15561.0,2.4849066497880004,1.6094379124341003,6.686597255202886,5,4,3,543,0,High-Value
15562.0,5.863631175598097,0.6931471805599453,4.909340575944674,1,1,1,111,3,At-Risk
15563.0,3.091042453358316,1.6094379124341003,7.245255558414779,4,4,4,444,2,Occasional
15565.0,3.912023005428146,1.0986122886681098,5.159974416926293,3,3,1,331,3,At-Risk
15567.0,2.9444389791664403,0.6931471805599453,5.231162091360629,4,1,1,411,0,High-Value
15568.0,1.0986122886681098,1.3862943611198906,6.6323837861074395,5,3,3,533,0,High-Value
15569.0,4.6443908991413725,1.791759469228055,7.227451873789157,2,4,4,244,2,Occasional
15570.0,1.9459101490553132,2.5649493574615367,8.33082023879011,5,5,5,555,1,Regular
15571.0,2.4849066497880004,1.6094379124341003,6.47916994643317,5,4,3,543,0,High-Value
15572.0,1.6094379124341003,2.0794415416798357,7.837720093003111,5,5,5,555,1,Regular
15573.0,3.4657359027997265,1.0986122886681098,6.383827529337818,4,3,3,433,0,High-Value
15574.0,5.181783550292085,1.6094379124341003,6.517139373724178,2,4,3,243,2,Occasional
15576.0,3.6375861597263857,0.6931471805599453,6.826946444575113,3,1,3,313,0,High-Value
15577.0,5.017279836814924,1.3862943611198906,5.5602199860123305,2,3,2,232,3,At-Risk
15578.0,5.087596335232384,0.6931471805599453,4.852811208902689,2,1,1,211,3,At-Risk
15579.0,4.23410650459726,1.0986122886681098,5.794841205603168,3,3,2,332,3,At-Risk
15581.0,4.795790545596741,2.6390573296152584,8.20978992835222,2,5,5,255,2,Occasional
15582.0,3.2188758248682006,1.3862943611198906,6.527826330017913,4,3,3,433,0,High-Value
15584.0,3.1780538303479458,1.6094379124341003,6.581831214273488,4,4,3,443,2,Occasional
15585.0,5.176149732573829,0.6931471805599453,6.123150487933357,2,1,2,212,3,At-Risk
15587.0,3.912023005428146,1.6094379124341003,6.818574277330894,3,4,3,343,2,Occasional
15589.0,5.545177444479562,1.3862943611198906,6.172806457538428,1,3,2,132,3,At-Risk
15592.0,3.8501476017100584,0.6931471805599453,5.965069235748451,3,1,2,312,3,At-Risk
15593.0,4.2626798770413155,0.6931471805599453,5.302309387817574,3,1,1,311,3,At-Risk
15594.0,2.772588722239781,1.791759469228055,7.48030421490088,4,4,4,444,2,Occasional
15596.0,4.61512051684126,1.791759469228055,7.249634301131203,2,4,4,244,2,Occasional
15597.0,3.5553480614894135,0.6931471805599453,5.785577492291319,3,1,2,312,0,High-Value
15598.0,3.970291913552122,0.6931471805599453,5.487614537078416,3,1,1,311,3,At-Risk
15599.0,3.295836866004329,1.0986122886681098,6.636917213055248,4,3,3,433,0,High-Value
15601.0,2.3978952727983707,2.70805020110221,8.821372434155471,5,5,5,555,1,Regular
15602.0,2.0794415416798357,2.302585092994046,7.16924993468027,5,5,4,554,1,Regular
15603.0,4.3694478524670215,0.6931471805599453,3.901568547524287,2,1,1,211,3,At-Risk
15604.0,3.9512437185814275,0.6931471805599453,5.381692975469088,3,1,1,311,3,At-Risk
15605.0,3.58351893845611,1.791759469228055,7.089434963153261,3,4,4,344,2,Occasional
15606.0,4.110873864173311,2.302585092994046,7.9797360766493295,3,5,5,355,2,Occasional
15607.0,5.820082930352362,0.6931471805599453,4.6611723761033765,1,1,1,111,3,At-Risk
